gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3001989490	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000861835	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	35.54359	129.044909							2007-06-19T00:00:00	19	6	2007	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:54.264Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001989487	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000861772	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	35.547534	129.018881							2007-08-27T00:00:00	27	8	2007	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:54.263Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001985258	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000878971	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.55523	127.157329							2007-05-30T00:00:00	30	5	2007	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:55.243Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001985236	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000878539	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.663622	126.968915							2007-08-03T00:00:00	3	8	2007	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:55.228Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001985027	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000874245	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.846082	124.715248							2007-07-03T00:00:00	3	7	2007	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:55.109Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001984341	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000859909	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.897325	128.168911							2006-05-26T00:00:00	26	5	2006	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:54.545Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001980146	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000854581	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.769283	128.039479							2006-08-11T00:00:00	11	8	2006	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:54.144Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001979885	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000848920	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	35.510705	128.219176							2006-05-20T00:00:00	20	5	2006	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:54.005Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001979799	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000847174	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	35.542666	127.856207							2006-07-22T00:00:00	22	7	2006	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:53.964Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001598301	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000982409	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.525144	129.046639							2010-05-21T00:00:00	21	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.899Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001589983	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000978127	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.513317	128.540706							2010-07-20T00:00:00	20	7	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:34.429Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001589937	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000977092	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.2642	127.940578							2010-05-22T00:00:00	22	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:34.303Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001589923	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000976804	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.269814	127.843464							2010-01-19T00:00:00	19	1	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:34.289Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001589500	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000967750	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.254464	129.045806							2010-05-15T00:00:00	15	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:33.738Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001589318	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000964032	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.462377	128.614191							2010-06-26T00:00:00	26	6	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:33.469Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001589137	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000978873	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.657861	128.857139							2010-01-12T00:00:00	12	1	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.861Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001588583	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000967136	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.467297	129.095636							2010-07-30T00:00:00	30	7	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.709Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001586971	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000977535	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.689217	128.661319							2010-01-01T00:00:00	1	1	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:56.418Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001586961	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000977337	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.648003	128.608331							2010-01-02T00:00:00	2	1	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:56.415Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001586530	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000968409	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.467164	129.342439							2010-01-06T00:00:00	6	1	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:56.309Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001585146	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000980416	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.430028	128.224972							2010-01-08T00:00:00	8	1	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:34.644Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001584567	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000968410	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.467164	129.342439							2010-01-06T00:00:00	6	1	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:33.820Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001584114	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000981889	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.32945	128.419636							2010-06-05T00:00:00	5	6	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.511Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001583877	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000976803	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.269814	127.843464							2010-01-19T00:00:00	19	1	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.440Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001583547	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000969946	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.467486	127.186431							2010-01-15T00:00:00	15	1	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.367Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001581194	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000977093	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	37.2642	127.940578							2010-05-22T00:00:00	22	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:34.301Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001580569	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000964033	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.462377	128.614191							2010-06-26T00:00:00	26	6	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:33.515Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001580247	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000962511	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.111761	127.604028							2010-06-09T00:00:00	9	6	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:33.338Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001579878	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000954682	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	34.630669	128.263219							2010-05-26T00:00:00	26	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:32.374Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001579737	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000951658	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	34.909806	128.702083							2010-05-22T00:00:00	22	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:32.094Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001579606	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000948896	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	34.675361	127.772639							2010-05-14T00:00:00	14	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:31.786Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001579070	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000956408	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	35.027908	128.108997							2010-05-12T00:00:00	12	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.529Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001578968	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000954185	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	34.672978	128.245942							2010-05-13T00:00:00	13	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.501Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001576761	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000952316	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	34.767556	128.601694							2010-06-22T00:00:00	22	6	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:56.039Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001576387	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000944513	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.420647	126.895419							2009-05-30T00:00:00	30	5	2009	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:55.389Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001575648	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000950682	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	34.973778	128.521							2010-05-24T00:00:00	24	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.389Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001575368	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000944896	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	34.933975	127.222781							2010-07-31T00:00:00	31	7	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:17:58.113Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001575104	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000958682	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	36.208278	126.701278							2010-06-12T00:00:00	12	6	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:32.886Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001574935	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000955126	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	34.646325	128.359031							2010-05-27T00:00:00	27	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:32.820Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3001574669	ef6e0754-8bf2-4854-9aa3-3a2a1a90810b	NIEK-NES-PLA-003000000000949556	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus	Celastrus orbiculatus		SPECIES	Celastrus orbiculatus Thunb.	Celastrus orbiculatus Thunb.		KR			PRESENT		6f2da4d9-8bd9-4f4f-852b-22cde4a43a01	34.962953	128.180694							2010-05-25T00:00:00	25	5	2010	3169169	3169169	HUMAN_OBSERVATION	NIEK	PLA					CC_BY_NC_4_0					2023-08-26T07:16:31.875Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
